Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
4344,30917,2014/11/01,Low,8,753.8,0.06,Regular Air,-32.30,96.45,13.99,Marc Crier,Mpumalanga,Eastern,Corporate,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,Medium Box,0.38,2014/11/05
4444,31681,2012/11/07,Not Specified,38,212.12,0.02,Regular Air,-93.78,5.28,5.66,Steve Chapman,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012/11/08
4456,31777,2011/10/19,Not Specified,32,6483.42,0.07,Delivery Truck,1590.95,200.98,23.76,Logan Currie,Mpumalanga,Eastern,Small Business,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,2011/10/21
4457,31777,2011/10/19,Not Specified,10,137.77,0.01,Regular Air,1.85,12.28,6.47,Logan Currie,Mpumalanga,Eastern,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,0.38,2011/10/19
4596,32710,2013/11/16,High,43,540.33,0.04,Regular Air,-59.06,12.44,6.27,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Storage & Organization,Eldon Simplefile® Box Office®,Medium Box,0.57,2013/11/17
4644,33060,2014/02/19,High,3,15.88,0.05,Regular Air,-11.04,3.74,4.69,Keith Dawkins,Mpumalanga,Eastern,Home Office,Office Supplies,Binders and Binder Accessories,Accohide Poly Flexible Ring Binders,Small Box,0.35,2014/02/20
4675,33254,2011/11/03,Not Specified,11,466.35,0.01,Regular Air,159.25,39.98,9.2,Keith Dawkins,Mpumalanga,Eastern,Home Office,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011/11/05
4720,33605,2012/04/03,Critical,42,153.01,0.04,Regular Air,-218.53,3.52,6.83,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,0.38,2012/04/05
4807,34180,2011/09/03,High,2,27,0.02,Express Air,-4.90,5.78,8.09,Marc Crier,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2011/09/03
4939,35137,2014/07/17,High,41,225.06,0.05,Express Air,7.30,5.34,2.99,Joe Elijah,Mpumalanga,Eastern,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,0.38,2014/07/19
4940,35137,2014/07/17,High,47,1041.78,0.1,Regular Air,283.79,23.99,6.71,Joe Elijah,Mpumalanga,Eastern,Home Office,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Small Box,0.35,2014/07/20
5185,36838,2013/04/08,Low,3,32.76,0.06,Express Air,11.29,6.3,0.5,Marc Crier,Mpumalanga,Eastern,Corporate,Office Supplies,Labels,Avery 51,Small Box,0.39,2013/04/17
5232,37252,2011/11/19,Low,21,1503.49,0.03,Regular Air,408.73,70.97,3.5,Steve Chapman,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2011/11/21
5233,37252,2011/11/19,Low,1,10.62,0.02,Regular Air,-31.20,8.32,2.38,Steve Chapman,Mpumalanga,Eastern,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,0.74,2011/11/23
5234,37252,2011/11/19,Low,50,2337.03,0.1,Regular Air,-37.19,49.99,19.99,Steve Chapman,Mpumalanga,Eastern,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2011/11/21
5235,37252,2011/11/19,Low,34,29345.27,0.03,Delivery Truck,7497.55,880.98,44.55,Steve Chapman,Mpumalanga,Eastern,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2011/11/24
5496,38979,2014/02/26,Low,48,3355.1,0.07,Delivery Truck,-1701.96,70.98,59.81,Steve Chapman,Mpumalanga,Eastern,Corporate,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",Jumbo Drum,0.6,2014/02/26
5497,38979,2014/02/26,Low,34,2864.55,0.06,Regular Air,1021.07,82.99,5.5,Steve Chapman,Mpumalanga,Eastern,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.44,2014/03/03
5498,38979,2014/02/26,Low,31,65.61,0.02,Regular Air,-16.63,1.95,1.63,Steve Chapman,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Wrap Bag,0.46,2014/03/03
5588,39619,2012/01/04,Low,15,742.8,0.02,Regular Air,265.87,49.34,10.25,Ken Black,Mpumalanga,Eastern,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57,2012/01/08
5670,40101,2013/01/31,Low,46,2188.06,0.1,Express Air,33.77,49.99,19.99,John Lee,Mpumalanga,Eastern,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45,2013/02/05
5852,41542,2013/09/26,High,47,6181.48,0.03,Delivery Truck,-194.83,124.49,51.94,Marc Crier,Mpumalanga,Eastern,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2013/09/27
6010,42565,2014/09/22,Low,33,283.8,0.04,Regular Air,47.52,8.69,2.99,Joe Elijah,Mpumalanga,Eastern,Home Office,Office Supplies,Binders and Binder Accessories,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Small Box,0.39,2014/09/29
6041,42823,2014/06/25,Medium,8,49.14,0.05,Express Air,-22.56,4.28,6.18,Steve Chapman,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 1980,Small Box,0.4,2014/06/27
6131,43398,2014/03/24,Not Specified,10,1600.85,0.07,Delivery Truck,-193.97,159.31,60,John Lee,Mpumalanga,Eastern,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2014/03/25
6212,44002,2013/02/07,Medium,46,320.93,0.05,Regular Air,-66.48,6.68,5.66,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 1923,Small Box,0.37,2013/02/09
6213,44002,2013/02/07,Medium,14,261.85,0.03,Regular Air,-52.33,17.7,9.47,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,Small Box,0.59,2013/02/07
6236,44196,2013/08/22,Not Specified,10,56.91,0.01,Regular Air,7.50,5.18,2.04,Cynthia Delaney,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,2013/08/24
6267,44359,2014/11/29,High,19,113.2,0.1,Regular Air,24.83,6.08,0.91,Keith Dawkins,Mpumalanga,Eastern,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,2014/12/01
6334,44871,2013/01/03,Critical,27,94.46,0.02,Regular Air,-75.09,3.28,4.2,Denise Monton,Mpumalanga,Eastern,Home Office,Office Supplies,Pens & Art Supplies,Newell 351,Wrap Bag,0.56,2013/01/05
6475,46055,2012/06/02,Medium,25,1291.2,0.04,Regular Air,-5.60,50.98,6.5,Marc Crier,Mpumalanga,Eastern,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,2012/06/04
6556,46624,2014/04/26,Not Specified,28,110.2,0.07,Regular Air,42.84,4.13,0.5,Keith Dawkins,Mpumalanga,Eastern,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,2014/04/27
6557,46624,2014/04/26,Not Specified,12,54.86,0.09,Regular Air,-50.60,4.28,6.72,Keith Dawkins,Mpumalanga,Eastern,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4,2014/04/28
6618,47079,2011/12/16,Critical,34,1069.85,0.07,Delivery Truck,-1179.39,31.76,45.51,Ed Braxton,Mpumalanga,Eastern,Home Office,Furniture,Tables,Hon iLevel™ Computer Training Table,Jumbo Box,0.65,2011/12/18
6674,47494,2013/07/01,High,42,1967.83,0.04,Regular Air,659.60,45.19,1.99,Marc Crier,Mpumalanga,Eastern,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55,2013/07/02
6675,47494,2013/07/01,High,9,52.59,0.03,Regular Air,-28.14,4.98,6.07,Marc Crier,Mpumalanga,Eastern,Consumer,Office Supplies,Paper,Xerox 1897,Small Box,0.36,2013/07/01
6694,47622,2012/09/12,Not Specified,41,8188.19,0.05,Regular Air,3702.00,204.1,13.99,Lindsay Williams,Mpumalanga,Eastern,Corporate,Technology,Office Machines,"Soundgear Copyboard Conference Phone, Optional Battery",Medium Box,0.37,2012/09/13
6731,47938,2013/06/24,Low,17,283.6535,0.09,Regular Air,-113.05,20.99,2.5,Lindsay Williams,Mpumalanga,Eastern,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,2013/07/01
6744,48032,2014/08/26,High,42,309.17,0.09,Regular Air,-283.31,7.77,9.23,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,0.58,2014/08/27
6745,48032,2014/08/26,High,29,412.86,0.07,Regular Air,-104.43,15.14,4.53,John Lee,Mpumalanga,Eastern,Corporate,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Small Box,0.81,2014/08/27
6884,49062,2012/04/11,Low,33,103.32,0,Regular Air,-25.68,2.98,2.03,Ed Braxton,Mpumalanga,Eastern,Home Office,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,2012/04/18
6941,49541,2013/01/16,Medium,35,503.75,0,Regular Air,16.46,13.43,5.5,Joe Elijah,Mpumalanga,Eastern,Home Office,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2013/01/17
6970,49799,2013/08/24,High,4,1614.97,0.05,Delivery Truck,-593.15,376.13,85.63,Keith Dawkins,Mpumalanga,Eastern,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2013/08/26
6971,49799,2013/08/24,High,12,2119.0415,0,Regular Air,-6.57,195.99,8.99,Keith Dawkins,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2013/08/25
6973,49828,2011/08/30,Medium,39,272.39,0.03,Express Air,-91.48,6.48,6.6,Ed Braxton,Mpumalanga,Eastern,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2011/08/31
7014,50054,2014/09/06,Not Specified,50,5369.46,0,Regular Air,1370.26,99.99,19.99,Cynthia Delaney,Mpumalanga,Eastern,Corporate,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,0.52,2014/09/08
7015,50054,2014/09/06,Not Specified,41,1439.96,0.02,Regular Air,182.46,33.29,8.74,Cynthia Delaney,Mpumalanga,Eastern,Corporate,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems,Small Box,0.61,2014/09/08
7058,50370,2012/11/06,Critical,25,122.05,0,Express Air,-67.60,4.24,5.41,Marc Crier,Mpumalanga,Eastern,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2012/11/07
7150,51009,2011/11/05,Not Specified,10,48,0.09,Regular Air,-29.14,4.18,6.92,Scot Wooten,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,"Eldon® Image Series Desk Accessories, Burgundy",Small Box,0.49,2011/11/07
7698,55200,2014/08/28,Medium,33,505.08,0.01,Regular Air,-56.91,15.15,10.13,Joe Elijah,Mpumalanga,Eastern,Home Office,Office Supplies,Binders and Binder Accessories,Plastic Binding Combs,Small Box,0.38,2014/08/30
7699,55200,2014/08/28,Medium,4,649.2385,0.1,Regular Air,-830.72,205.99,2.79,Joe Elijah,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,ELITE Series,Small Box,0.58,2014/08/30
7799,55808,2014/01/14,Not Specified,6,830.28,0,Delivery Truck,-382.98,122.99,70.2,Ed Braxton,Mpumalanga,Eastern,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2014/01/16
7800,55808,2014/01/14,Not Specified,45,837.386,0.03,Regular Air,104.33,20.99,4.81,Ed Braxton,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2014/01/16
7823,55937,2013/01/26,Medium,10,392.77,0.09,Regular Air,-146.20,39.98,7.12,Stefanie Holloman,Mpumalanga,Eastern,Small Business,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,2013/01/28
7824,55937,2013/01/26,Medium,24,7332.088,0.06,Delivery Truck,53.79,376.13,85.63,Stefanie Holloman,Mpumalanga,Eastern,Small Business,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2013/01/28
7854,56161,2012/04/14,High,38,1504.22,0.02,Express Air,118.97,39.99,10.25,Ed Braxton,Mpumalanga,Eastern,Home Office,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Small Box,0.55,2012/04/16
8050,57477,2014/09/26,High,50,745.48,0.02,Regular Air,119.12,14.56,3.5,Ed Braxton,Mpumalanga,Eastern,Home Office,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,0.58,2014/09/28
8051,57477,2014/09/26,High,45,3086.5115,0.08,Regular Air,1560.96,85.99,2.5,Ed Braxton,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,Accessory12,Small Box,0.35,2014/09/27
8255,59044,2011/07/20,Critical,6,20.19,0.02,Regular Air,1.25,3.08,0.99,Phillip Flathmann,Mpumalanga,Eastern,Small Business,Office Supplies,Labels,Avery 481,Small Box,0.37,2011/07/22
8286,59204,2012/02/29,Medium,25,151.75,0.04,Regular Air,-66.24,5.8,5.59,Corey Catlett,Mpumalanga,Eastern,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Small Box,0.4,2012/03/01
8393,59969,2012/01/11,High,42,437.73,0.01,Regular Air,205.70,9.9,1.39,Ed Braxton,Mpumalanga,Eastern,Home Office,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,Small Box,0.37,2012/01/13
8394,59969,2012/01/11,High,16,275.01,0,Regular Air,-87.11,15.7,11.25,Ed Braxton,Mpumalanga,Eastern,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2012/01/12
26,166,2011/09/11,High,10,567.936,0.02,Express Air,-126.09,65.99,8.99,Valerie Takahito,Mpumalanga,Eastern,Consumer,Technology,Telephones and Communication,i270,Small Box,0.55,2011/09/13
31,197,2014/03/06,High,23,310.52,0.01,Regular Air,33.22,12.98,3.14,Penelope Sewall,Mpumalanga,Eastern,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6,2014/03/08
41,231,2013/09/28,High,2,689.74,0.06,Regular Air,-490.84,363.25,19.99,Sean Braxton,Mpumalanga,Eastern,Small Business,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57,2013/09/30
81,487,2012/08/17,Critical,19,210.4,0.07,Regular Air,-18.96,10.89,4.5,Valerie Dominguez,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2012/08/18
109,710,2014/01/01,Low,42,161.77,0.01,Regular Air,-150.37,3.58,5.47,Susan MacKendrick,Mpumalanga,Eastern,Corporate,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,2014/01/05
110,710,2014/01/01,Low,11,447.09,0.09,Regular Air,89.03,41.32,8.66,Susan MacKendrick,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,0.76,2014/01/03
111,710,2014/01/01,Low,29,4192.88,0.02,Delivery Truck,731.32,145.45,17.85,Susan MacKendrick,Mpumalanga,Eastern,Corporate,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014/01/05
123,801,2012/02/17,Critical,20,59.85,0.03,Regular Air,-47.41,2.74,3.5,Thais Sissman,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,Rogers Handheld Barrel Pencil Sharpener,Small Pack,0.58,2012/02/20
136,870,2014/06/19,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,Valerie Dominguez,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,0.59,2014/06/19
189,1253,2014/01/25,Critical,15,494.34,0.05,Regular Air,-30.19,31.98,6.72,Tanja Norvell,Mpumalanga,Eastern,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™,Small Box,0.75,2014/01/25
232,1542,2014/09/14,Medium,47,2150.25,0.06,Regular Air,586.93,48.58,3.99,Linda Southworth,Mpumalanga,Eastern,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2014/09/16
233,1542,2014/09/14,Medium,13,448,0.08,Regular Air,27.20,35.51,6.31,Linda Southworth,Mpumalanga,Eastern,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,0.58,2014/09/16
356,2497,2012/08/26,Critical,21,3629.1175,0.06,Regular Air,636.03,205.99,5.26,Michael Moore,Mpumalanga,Eastern,Corporate,Technology,Telephones and Communication,i470,Small Box,0.56,2012/08/28
380,2630,2012/10/23,Low,31,146.51,0.04,Regular Air,37.14,4.73,1.52,Patrick Ryan,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Wrap Bag,0.36,2012/10/23
384,2657,2011/10/16,High,30,8316.76,0.05,Delivery Truck,2108.80,279.81,23.19,Troy Blackwell,Mpumalanga,Eastern,Home Office,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Jumbo Drum,0.59,2011/10/18
385,2657,2011/10/16,High,37,2143.2155,0.02,Regular Air,464.36,65.99,8.99,Troy Blackwell,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,2011/10/17
389,2688,2012/01/23,High,31,2080.035,0.1,Regular Air,844.90,85.99,1.25,Thais Sissman,Mpumalanga,Eastern,Small Business,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2012/01/24
390,2688,2012/01/23,High,7,145.42,0.09,Regular Air,-98.46,20.97,6.5,Thais Sissman,Mpumalanga,Eastern,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2012/01/24
391,2688,2012/01/23,High,11,1559.4355,0.01,Regular Air,61.24,155.99,3.9,Thais Sissman,Mpumalanga,Eastern,Small Business,Technology,Telephones and Communication,T39m,Small Box,0.55,2012/01/25
416,2816,2013/09/19,High,35,787.56,0,Regular Air,220.04,21.98,2.87,Ross Baird,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,2013/09/20
419,2818,2013/12/11,Medium,37,565.91,0.05,Regular Air,192.39,15.68,3.73,Ross Baird,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46,2013/12/13
420,2818,2013/12/11,Medium,39,593.21,0,Regular Air,44.71,14.98,8.99,Ross Baird,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,2013/12/12
421,2818,2013/12/11,Medium,2,89.23,0.02,Regular Air,-42.72,38.76,13.26,Ross Baird,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 1892,Small Box,0.36,2013/12/12
447,3040,2014/04/11,Medium,13,98.39,0.01,Express Air,-31.54,6.48,6.6,Tracy Zic,Mpumalanga,Eastern,Consumer,Office Supplies,Paper,Xerox 21,Small Box,0.37,2014/04/12
457,3108,2014/08/04,Critical,36,65.39,0.09,Regular Air,-0.46,1.82,1,Jack Garza,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",Wrap Bag,0.4,2014/08/05
499,3459,2013/07/27,Not Specified,24,2152.404,0.1,Express Air,218.87,110.99,8.99,Gary McGarr,Mpumalanga,Eastern,Home Office,Technology,Telephones and Communication,LX 677,Small Box,0.57,2013/07/29
504,3488,2014/06/07,Medium,39,4669.19,0.06,Delivery Truck,-1864.08,122.99,70.2,Mick Crebagga,Mpumalanga,Eastern,Home Office,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2014/06/10
505,3488,2014/06/07,Medium,6,133.4,0.02,Regular Air,-0.31,21.98,2.87,Mick Crebagga,Mpumalanga,Eastern,Home Office,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,2014/06/08
506,3492,2013/11/23,Low,35,2393.63,0.04,Regular Air,524.88,67.28,19.99,Roy Skaria,Mpumalanga,Eastern,Corporate,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,2013/11/28
507,3492,2013/11/23,Low,49,6177.53,0.1,Delivery Truck,-1195.12,130.98,54.74,Roy Skaria,Mpumalanga,Eastern,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2013/11/23
508,3492,2013/11/23,Low,33,94.6,0.04,Regular Air,-6.34,2.78,1.25,Roy Skaria,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,Newell 318,Wrap Bag,0.59,2013/11/23
516,3553,2013/05/17,Medium,7,20.5,0.06,Regular Air,-4.04,2.94,0.96,Roy Skaria,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,2013/05/18
533,3622,2011/11/26,Low,16,76.6,0.01,Regular Air,-48.51,4.24,5.41,Steven Ward,Mpumalanga,Eastern,Consumer,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2011/12/01
563,3810,2012/09/16,Critical,40,221.86,0.09,Regular Air,-1845.66,4.48,49,Tanja Norvell,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2012/09/18
564,3810,2012/09/16,Critical,25,78.26,0.04,Express Air,35.09,2.61,0.5,Tanja Norvell,Mpumalanga,Eastern,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2012/09/18
635,4451,2013/09/30,Critical,47,992.95,0.04,Regular Air,-65.21,21.38,8.99,Tanja Norvell,Mpumalanga,Eastern,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,2013/09/30
642,4516,2013/03/28,Medium,42,294.78,0.05,Regular Air,-113.45,6.68,6.93,Ryan Crowe,Mpumalanga,Eastern,Small Business,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,2013/03/29
646,4578,2012/09/12,Low,45,282.71,0.09,Regular Air,-141.44,6.48,6.74,Roy Skaria,Mpumalanga,Eastern,Corporate,Office Supplies,Paper,Xerox 215,Small Box,0.37,2012/09/17
647,4578,2012/09/12,Low,48,724.13,0.01,Regular Air,-250.53,14.81,13.32,Roy Skaria,Mpumalanga,Eastern,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,2012/09/19
648,4578,2012/09/12,Low,15,294.66,0.07,Regular Air,86.33,20.24,6.67,Roy Skaria,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,2012/09/19
655,4611,2014/01/09,High,32,16172.44,0.03,Delivery Truck,7176.12,500.98,28.14,Steven Ward,Mpumalanga,Eastern,Consumer,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,2014/01/09
731,5281,2011/11/01,High,36,4733.7,0,Delivery Truck,624.36,120.98,30,Irene Maddox,Mpumalanga,Eastern,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,2011/11/02
732,5281,2011/11/01,High,14,2718.07,0.1,Regular Air,1107.53,209.84,21.21,Irene Maddox,Mpumalanga,Eastern,Consumer,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,2011/11/02
787,5635,2012/08/15,Medium,17,198.78,0.02,Regular Air,-28.35,11.5,7.19,Nick Radford,Mpumalanga,Eastern,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,Small Box,0.4,2012/08/17
788,5635,2012/08/15,Medium,50,281.58,0.09,Regular Air,-161.56,5.77,5.92,Nick Radford,Mpumalanga,Eastern,Corporate,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.55,2012/08/17
791,5696,2013/01/03,Critical,4,2206.17,0.02,Regular Air,251.43,525.98,19.99,Theresa Swint,Mpumalanga,Eastern,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37,2013/01/05
792,5696,2013/01/03,Critical,40,621.12,0.1,Regular Air,190.53,16.51,2.99,Theresa Swint,Mpumalanga,Eastern,Consumer,Office Supplies,Binders and Binder Accessories,JM Magazine Binder,Small Box,0.37,2013/01/05
793,5696,2013/01/03,Critical,31,175.92,0.09,Regular Air,-93.41,5.98,3.85,Theresa Swint,Mpumalanga,Eastern,Consumer,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,2013/01/05
820,5921,2013/04/06,Low,27,384.74,0.01,Express Air,2.69,13.43,5.5,Maurice Satty,Mpumalanga,Eastern,Corporate,Office Supplies,Storage & Organization,"Fellowes Personal Hanging Folder Files, Navy",Small Box,0.57,2013/04/13
868,6241,2013/12/29,Low,24,133.94,0.08,Express Air,45.00,5.84,1,Henry Goldwyn,Mpumalanga,Eastern,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,2014/01/03
869,6241,2013/12/29,Low,29,5433.0895,0,Regular Air,1365.28,205.99,8.99,Henry Goldwyn,Mpumalanga,Eastern,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,2014/01/02
